# A new generation of Standard Solar Models
# arxiv:1611.09867 
#
# Sound speed and density of the AGSS09met model (units = cgs)
#
# Mass     Radius  Csound     Rho 
0.4501878  0.23900 4.2816e+07 2.3653e+01
0.4516279  0.23950 4.2782e+07 2.3528e+01
0.4530616  0.24000 4.2748e+07 2.3406e+01
0.4544947  0.24050 4.2714e+07 2.3284e+01
0.4559279  0.24100 4.2680e+07 2.3162e+01
0.4573611  0.24150 4.2646e+07 2.3040e+01
0.4587943  0.24200 4.2612e+07 2.2917e+01
0.4602210  0.24250 4.2578e+07 2.2798e+01
0.4616471  0.24300 4.2544e+07 2.2678e+01
0.4630733  0.24350 4.2510e+07 2.2558e+01
0.4644974  0.24400 4.2477e+07 2.2439e+01
0.4659175  0.24450 4.2443e+07 2.2321e+01
0.4673376  0.24500 4.2409e+07 2.2203e+01
0.4687577  0.24550 4.2375e+07 2.2086e+01
0.4701730  0.24600 4.2342e+07 2.1969e+01
0.4715864  0.24650 4.2308e+07 2.1853e+01
0.4729999  0.24700 4.2274e+07 2.1738e+01
0.4744133  0.24750 4.2241e+07 2.1622e+01
0.4758220  0.24800 4.2207e+07 2.1508e+01
0.4772281  0.24850 4.2174e+07 2.1394e+01
0.4786342  0.24900 4.2140e+07 2.1281e+01
0.4800403  0.24950 4.2107e+07 2.1167e+01
0.4814425  0.25000 4.2073e+07 2.1054e+01
0.4828415  0.25050 4.2040e+07 2.0943e+01
0.4842406  0.25100 4.2007e+07 2.0831e+01
0.4856391  0.25150 4.1973e+07 2.0720e+01
0.4870315  0.25200 4.1940e+07 2.0610e+01
